DISTRICT,NAME OF THE HOSPITAL,CONTACT NO,REGULAR BEDS,,,OXYGEN BEDS,,,ICU BEDS (Ventilator/ CPAP),,,TOTAL BEDS,,,LAST UPDATED,,lat,long,phenom_city,phenom_state,phenom_country
,,,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,DATE,TIME,,,,,
Jogulamba,176. JAYAPRAJA HOSPITAL,--,3,0,3,2,0,2,0,0,0,5,0,5,30/04/2021,11:15:51 AM,,,,,
Jogulamba,177. LAXMI VENKATESWRA CHILDREN HOSPITAL,--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,11:08:02 AM,,,,,
Jogulamba,178. MEDICARE SPECIALITY HOSPITAL,--,3,0,3,0,0,0,0,0,0,3,0,3,30/04/2021,11:12:36 AM,,,,,
Jogulamba,"179. MONICA PRAJA VAIDHYASHALA,",--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,11:02:47 AM,,,,,
Jogulamba,180. NIRMALA NURSING HOME MATERNITY SURGICAL AND CHILDREN NURSING HOME,--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,10:56:26 AM,,,,,
Jogulamba,181. RAOS PRAJAVAIDYASHALA,--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,10:59:23 AM,,,,,
Jogulamba,182. SAI KRUPA HOSPITAL,--,4,0,4,0,0,0,0,0,0,4,0,4,30/04/2021,11:25:59 AM,,,,,
Jogulamba,183. SAI SHIVA HOSPITAL,--,5,0,5,0,0,0,0,0,0,5,0,5,30/04/2021,11:01:51 AM,,,,,
Jogulamba,184. SATYA NARAYANA CHILDREN HOSPITAL,--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,11:11:42 AM,,,,,
Jogulamba,185. SHIVA SAI NURSING HOME,--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,10:52:33 AM,,,,,
Jogulamba,"186. SRAVANTHI MULTISPECIALITY HOPSITAL,",--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,10:36:24 AM,,,,,
Jogulamba,187. SRAVANTHI MULTISPECIALITY HOSPITA,--,2,2,0,0,0,0,0,0,0,2,2,0,30/04/2021,8:10:29 PM,,,,,
Jogulamba,"188. SRI BALAJI HOSPITAL,",--,5,0,5,0,0,0,0,0,0,5,0,5,30/04/2021,11:07:11 AM,,,,,
Jogulamba,189. SRI RAGHAVENDRA MOTHER AND CHILD HOSPITAL,--,2,0,2,1,0,1,0,0,0,3,0,3,30/04/2021,11:15:10 AM,,,,,
Jogulamba,"190. SRI. SRINIVARSNURSING HOME,",--,1,0,1,0,0,0,0,0,0,1,0,1,30/04/2021,11:10:27 AM,,,,,
Jogulamba,"191. SRI VIJAYA RAYA MULTI SPECIALITY HOSPITAL,",--,2,0,2,1,0,1,0,0,0,3,0,3,30/04/2021,11:14:10 AM,,,,,
Jogulamba,192. SUBHAKARA HOSPITALS,--,3,0,3,2,0,2,0,0,0,5,0,5,30/04/2021,11:09:23 AM,,,,,
Jogulamba,193. SUNITHA METERNITY NURSING HOME,--,3,0,3,0,0,0,0,0,0,3,0,3,30/04/2021,10:58:53 AM,,,,,
Jogulamba,194. SUN RISE HOSPITAL,--,2,0,2,0,0,0,0,0,0,2,0,2,30/04/2021,11:13:21 AM,,,,,
Kamareddy,"195. ADITHYA HOSPITAL H,NO-1-7-57/12.SIRICILLA ROAD",9885707042,5,4,1,5,2,3,0,0,0,10,6,4,30/04/2021,6:41:01 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,196. Ajay Hospital,9502128696,5,0,5,2,0,2,0,0,0,7,0,7,01/05/2021,8:30:31 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,197. AKHILA HOSPITAL KAMAREDDY,--,10,0,10,5,0,5,5,0,5,20,0,20,30/04/2021,12:02:10 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"198. AMRUTHA CHILDRENS HPL,KAMAREDDY.",9885063559,3,0,3,3,0,3,0,0,0,6,0,6,30/04/2021,12:48:53 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"199. AMRUTHA HOSPTAL BESIDE, SARASWATHI TEMPLE,",9949497703,8,0,8,0,0,0,0,0,0,8,0,8,30/04/2021,7:21:08 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"200. ANVITHA HOSPITAL, NEAR BUSTAND BANSWADA",--,3,0,3,0,0,0,0,0,0,3,0,3,30/04/2021,1:21:27 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"201. BALAJI HOSPITAL,HNO-1-5-64,GODOWN ROAD KAMAREDDY",9299991881,5,0,5,0,0,0,0,0,0,5,0,5,30/04/2021,4:27:23 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,202. DEVI HOSPITAL NGOS COLONY,--,0,0,0,6,0,6,9,6,3,15,6,9,28/04/2021,4:26:51 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"203. DR. ANJAL REDDY MEMORIAL HOSPITAL NETAJI ROAD, KAMAREDDY,",9000995775,2,1,1,0,0,0,0,0,0,2,1,1,30/04/2021,11:09:37 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"204. DR. B. ESHWAR DAS.HOSPITAL, NEAR RAILWAY BRIDGE,",9989054815,2,0,2,2,1,1,0,0,0,4,1,3,30/04/2021,12:41:01 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"205. DR. RADHA VIJAYA LAXMI, RR HPL KAMAREDDY",9299995454,4,0,4,3,0,3,0,0,0,7,0,7,30/04/2021,10:37:32 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"206. DWARAKA MULTI SPECILAITY HOSPITAL,",9985239983,0,0,0,5,5,0,5,0,5,10,5,5,30/04/2021,4:28:52 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"207. GEEREDDY RAVINDEREDDY NEURO SPECIALITY HOOPITAL,KAMAREDDY",9985365679,2,0,2,1,0,1,2,0,2,5,0,5,30/04/2021,10:13:32 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"208. JAGRUTHI HOSPITAL HN-1-5-98, GODWN ROAD KAMAREDDY",9885817458,10,2,8,6,6,0,0,0,0,16,8,8,28/04/2021,7:08:00 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,209. JAYAMULTY SPECIALITY HOSPITAL,8099220068,0,0,0,8,5,3,0,0,0,8,5,3,30/04/2021,3:21:32 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"210. JEEVENDAN HOSPITAL,",9908222204,5,0,5,0,0,0,0,0,0,5,0,5,30/04/2021,11:42:13 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"211. JEEVENDAN HOSPITAL,",9908222204,13,0,13,0,0,0,12,9,3,25,9,16,30/04/2021,11:00:26 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,212. KOUSALIAYA M/S HOSPITAL,9848777931,2,0,2,3,0,3,0,0,0,5,0,5,30/04/2021,3:53:30 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,213. KOUSALYA MULTI SEPCIALITY HOSPITAL,9848777931,2,0,2,3,0,3,0,0,0,5,0,5,30/04/2021,3:54:12 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,214. KRISHNAVENI CHILDRENS HSPTAL KAMAREDDY.,--,2,0,2,1,0,1,1,0,1,4,0,4,26/04/2021,4:04:36 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,215. Navajeevan Multi Specialty Hospital,9866071012,0,0,0,0,0,0,10,2,8,10,2,8,30/04/2021,4:04:11 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,216. PARVATHI CHILDRENS HPL GODWAN ROAD. KAMAREDDY,9397311544,3,0,3,2,0,2,0,0,0,5,0,5,01/05/2021,9:18:30 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"217. RAJAMPET MULTI SPECIALITY HOSPITAL, RAJAMPET,",9848777931,5,0,5,2,0,2,0,0,0,7,0,7,30/04/2021,4:32:53 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,218. RAJYA LAXMI NURSING HOME BESIDE MUNCIPAL OFFICE. KAMAREDDY.,8374191841,4,0,4,1,0,1,0,0,0,5,0,5,30/04/2021,12:03:33 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,219. R.J.Hospital,8886100200,5,2,3,3,1,2,6,5,1,14,8,6,30/04/2021,10:14:57 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"220. R.K,HOSPITAL HN,1-5-193, NETHAJI ROAD KAMAREDDY",9440135380,10,0,10,0,0,0,0,0,0,10,0,10,01/05/2021,8:22:52 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"221. RUSSH MULTISPECIALITY HOSPITAL,",9160114411,10,0,10,5,1,4,10,10,0,25,11,14,29/04/2021,9:49:49 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,222. SADHANA HOSPITAL,--,6,0,6,0,0,0,4,0,4,10,0,10,28/04/2021,5:26:12 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"223. SIRI CHILDRENS HOSPITAL,",--,4,0,4,4,0,4,0,0,0,8,0,8,01/05/2021,9:53:16 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"224. SRI BALAJI HOSPITAL OPP SRIRAMANDIR, BANSWADA",9703165465,8,0,8,0,0,0,0,0,0,8,0,8,30/04/2021,5:18:17 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,225. SRI GANESH MULTI SPECIALITY HOSPITAL DAILY MARKET,9848969713,0,0,0,10,3,7,0,0,0,10,3,7,28/04/2021,5:54:40 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"226. SRI GANGA CHILDRENS HPL SIRCILLA ROAD, KAMAREDDY",9849346044,2,0,2,3,0,3,0,0,0,5,0,5,30/04/2021,1:12:32 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"227. SRI. JANANI MOTHER AND CHILD HOSPITAL,KAMAREDDY",9849346044,5,0,5,3,0,3,0,0,0,8,0,8,30/04/2021,1:10:29 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,228. SRINIVAS CHILDRENS HPL. SAI BHAG. KAMAREDDY,9849963996,5,0,5,0,0,0,0,0,0,5,0,5,30/04/2021,11:28:20 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"229. SRI PADMAVATHI MULTISPECILITY HOSPITAL,",9949028128,10,0,10,2,0,2,3,0,3,15,0,15,30/04/2021,12:13:04 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"230. SRI RAMA MULTI SPECIALITY HOSPITAL,NH-7,KAMAREDDY.",--,3,0,3,4,0,4,0,0,0,7,0,7,28/04/2021,3:55:44 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,231. SRI SAI KRISHNA HOSPITAL,9290556081,2,0,2,2,0,2,1,0,1,5,0,5,01/05/2021,8:11:22 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,232. SRI SAISIMHAMULTI SPECIALITY HOSPITALR.,9849822133,8,0,8,2,0,2,0,0,0,10,0,10,29/04/2021,12:04:50 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,233. SRI VENKETESHWAR CHILDRENS HPL.GODWAN ROAD,--,2,0,2,3,0,3,0,0,0,5,0,5,30/04/2021,11:21:53 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,234. SRI VENKETESHWAR NURSING HOME YELLAREDDY,9000489838,20,0,20,5,0,5,0,0,0,25,0,25,30/04/2021,11:47:10 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"235. SUNDAR HPL,PITLAM.",--,5,0,5,0,0,0,0,0,0,5,0,5,28/04/2021,4:08:27 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"236. S.V.CHILDREN HOSPITAL,",9440228613,3,0,3,2,0,2,0,0,0,5,0,5,30/04/2021,11:46:52 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,237. SVR HOSPITAL SIRCILLA ROAD KAMAREDDY,8468222550,4,2,2,4,3,1,0,0,0,8,5,3,30/04/2021,4:20:34 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"238. THIRUMALA N/H,KAMAREDDY.",--,5,0,5,5,0,5,0,0,0,10,0,10,01/05/2021,8:20:59 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"239. VARSHA HOSPITAL, GODOWN ROAD",9849204567,4,3,1,4,1,3,2,0,2,10,4,6,20/04/2021,2:14:09 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,240. Vasavi Gastro & Multi Specialty Hospital,9666696622,6,0,6,6,0,6,3,0,3,15,0,15,01/05/2021,8:23:25 AM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,241. VYASHANAVI HOSPITAL RAMA REDDY -KAMAREDDY,9618001880,6,0,6,0,0,0,0,0,0,6,0,6,30/04/2021,1:06:28 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Kamareddy,"242. YELLAREDDY SUPER SPECIALITY, YELLAREDDY, NIZAMABAD. (DIST)",9908932322,7,0,7,3,0,3,0,0,0,10,0,10,30/04/2021,4:31:27 PM,18.3239953,78.3343051,Kamareddy,Telangana,India
Karimnagar,"243. Abhilash Hospital, Karimnagar",9849059462,8,0,8,9,0,9,7,5,2,24,5,19,28/04/2021,1:30:09 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,244. ABHISHEK HOSPITALS KARIMNAGAR,8125014989,15,0,15,6,0,6,12,0,12,33,0,33,29/04/2021,9:21:42 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,245. ADARSHA HOSPITAL- KARIMNAGAR,9966666360,18,12,6,18,17,1,14,14,0,50,43,7,30/04/2021,10:31:00 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,246. AKHIRA HOSPITAL,9493773388,0,0,0,11,1,10,25,3,22,36,4,32,01/05/2021,9:46:14 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,247. APEX HOSPITAL,9949390340,0,0,0,15,15,0,10,10,0,25,25,0,30/04/2021,5:48:49 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,248. APOLLO REACH HOSPITAL - KARIMNAGAR,8886710444,4,4,0,0,0,0,44,44,0,48,48,0,01/05/2021,7:53:22 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,249. Balaji Hospital-Karimnagar,7032800220,0,0,0,12,0,12,0,0,0,12,0,12,30/04/2021,3:31:49 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,250. CHALMEDA ANANDARAO INSTITUTE OF MEDICAL SCIENCES - BOMMAKAL,8499808066,300,8,292,125,107,18,25,25,0,450,140,310,01/05/2021,9:21:43 AM,17.01972,80.26869,Bommakal,Telangana,India
Karimnagar,251. CITY HOSPITAL KARIMNAGAR,9666416767,15,15,0,13,7,6,6,0,6,34,22,12,30/04/2021,2:29:38 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,252. CVM HOSPITAL - KARIMNAGAR,9959577751,0,0,0,12,12,0,54,54,0,66,66,0,30/04/2021,4:01:45 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,253. DR VEERA REDDY HOSPITAL,9666416767,4,2,2,0,0,0,4,2,2,8,4,4,30/04/2021,12:36:23 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,254. FORTUNE MEDICOVER HOSPITAL - KARIMNAGAR,9866235548,12,6,6,12,12,0,10,10,0,34,28,6,30/04/2021,12:24:36 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,255. GLOBAL MAXX MULTI SPECIALITY HOSPITAL,9492213108,10,6,4,20,0,20,20,8,12,50,14,36,30/04/2021,1:31:31 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,256. GOODLIFE- KARIMNAGAR,8978598999,18,17,1,10,10,0,12,12,0,40,39,1,01/05/2021,8:05:47 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,257. KAMAKSHI HOSPITAL-KARIMNAGAR,9866223258,4,4,0,10,6,4,9,3,6,23,13,10,01/05/2021,8:46:35 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,258. KARTHIKEYA MULTI SPECIALITY HOSPITAL,9885657828,5,5,0,5,5,0,5,5,0,15,15,0,01/05/2021,7:10:15 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,259. KEA HOSPITAL-Karimnagar,9966550099,5,5,0,9,5,4,1,0,1,15,10,5,29/04/2021,12:10:29 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,260. KELVIN HOSPITAL,9966827072,10,5,5,10,8,2,12,9,3,32,22,10,30/04/2021,6:43:44 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,261. LEPAKSHI HOSPITAL - KARIMNAGAR,9440415130,0,0,0,0,0,0,40,23,17,40,23,17,30/04/2021,8:25:51 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,262. MAHATHI HOSPITAL - KARIMNAGAR,9384104108,5,5,0,5,5,0,10,8,2,20,18,2,30/04/2021,1:10:04 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,263. MANJUNATHA HOSPITAL,9949514805,3,0,3,0,0,0,7,0,7,10,0,10,29/04/2021,10:22:54 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,264. MEDICOVER HOSPITAL - KARIMNAGAR,9505622000,10,10,0,20,20,0,20,20,0,50,50,0,01/05/2021,8:41:27 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,265. MEE KUMAR HOSPITAL,7306510082,28,3,25,0,0,0,12,9,3,40,12,28,30/04/2021,11:07:47 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,266. MEENAKSHI HOSPITAL,9701444544,2,2,0,6,6,0,10,10,0,18,18,0,28/04/2021,10:42:42 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,267. MURUGAN HOSPITAL,9010304133,0,0,0,0,0,0,15,14,1,15,14,1,30/04/2021,1:44:18 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,268. NOVA HOSPITAL - KARIMNAGAR,9949655535,12,11,1,7,7,0,11,11,0,30,29,1,30/04/2021,12:18:20 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,"269. Omkar hospital, Karimnagar",8686834346,3,2,1,0,0,0,6,5,1,9,7,2,30/04/2021,2:37:37 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,270. ORCHID HOSPITALS,7732007700,18,5,13,18,14,4,14,2,12,50,21,29,28/04/2021,6:59:51 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,271. PRATHIMA INSTITUTE OF MEDICAL SCIENCES - KARIMNAGAR,9440120517,125,18,107,10,3,7,15,15,0,150,36,114,30/04/2021,11:31:52 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,272. PULLELLA HOSPITAL - KARIMNAGAR,9849037204,0,0,0,24,16,8,26,0,26,50,16,34,30/04/2021,8:52:03 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,"273. RAJAN HOSPITAL - PRASHANTH NAGAR, KARIMNAGAR",9966772355,5,3,2,7,6,1,10,7,3,22,16,6,30/04/2021,7:07:19 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,274. RBR Hospital -Karimnagar,9493103108,3,0,3,2,0,2,5,0,5,10,0,10,30/04/2021,2:32:28 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,275. RENNE HOSPITAL - KARIMNAGAR,9000927576,15,10,5,35,35,0,20,20,0,70,65,5,30/04/2021,12:39:36 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,276. SAANVIKA MULITI SUPER SPECIALITY HOSPITAL -KARIMNAGAR,9848870843,4,0,4,4,4,0,7,1,6,15,5,10,01/05/2021,9:34:13 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,277. SAI ASWIKA HOSITAL,9866894577,2,2,0,0,0,0,6,2,4,8,4,4,30/04/2021,7:54:10 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,278. SAI HOSPITALS,9849676708,11,10,1,3,3,0,0,0,0,14,13,1,30/04/2021,1:30:35 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,279. SAI KRISHNA HOSPITAL- KARIMNAGAR,9676964650,10,10,0,0,0,0,20,16,4,30,26,4,01/05/2021,8:04:59 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,280. SAI SHARANYA HOSPITAL - KARIMNAGAR,9701074742,2,2,0,10,10,0,8,8,0,20,20,0,01/05/2021,8:12:44 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,281. SAPTHAGIRI HOSPITAL,9618608080,5,0,5,2,0,2,2,0,2,9,0,9,27/04/2021,2:06:19 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,282. Sparsh Children Hospital-Karimnagar,7799579872,5,0,5,5,0,5,10,0,10,20,0,20,30/04/2021,3:23:10 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,283. SPR HOSPITAL,9866116030,2,2,0,15,11,4,18,15,3,35,28,7,30/04/2021,1:01:41 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,284. SREE DEPIKA-KARIMNAGAR,9849449530,2,2,0,2,0,2,6,6,0,10,8,2,01/05/2021,8:56:42 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,285. SRI DWARAKAMAYEE MULTI SPECIALITY HOSPITAL,9866499739,4,4,0,10,10,0,11,8,3,25,22,3,30/04/2021,1:20:15 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,286. SRI KRISHNA HOSPITAL,9676964650,4,0,4,10,1,9,12,9,3,26,10,16,01/05/2021,7:03:52 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,287. SRI PADMAVATHI MULTISPECIALITY HOSPITAL,9949761701,5,0,5,6,1,5,9,7,2,20,8,12,30/04/2021,5:04:31 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,288. SRI SAI LIFE LINE HOSPITAL,9949888865,10,2,8,27,21,6,18,13,5,55,36,19,30/04/2021,7:44:53 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,289. Sri Sai Siri Hospital,7731916979,0,0,0,0,0,0,10,4,6,10,4,6,30/04/2021,12:11:38 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,290. SRI VIJAYA SAI CRITICAL CARE HOSPITAL,8019804355,0,0,0,0,0,0,9,5,4,9,5,4,30/04/2021,9:04:15 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,291. STAR WINGS HOSPITAL,9900086460,11,11,0,15,15,0,11,11,0,37,37,0,30/04/2021,3:32:21 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,292. STAR WOMEN AND CHILDREN HOSPITAL,9849402280,1,1,0,6,6,0,8,1,7,15,8,7,30/04/2021,8:55:08 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,293. SUNRISE HOSPITAL MULTISPECTY AND CRIT CARE CENTER,7799260000,6,6,0,6,5,1,10,9,1,22,20,2,30/04/2021,4:32:38 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,294. SUNSHINE HOSPITAL,9177629541,4,1,3,6,4,2,10,9,1,20,14,6,30/04/2021,7:42:30 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,295. SURABHI MULTI SPECIALITY HOSPITAL,9052269369,15,9,6,10,7,3,9,9,0,34,25,9,30/04/2021,11:45:17 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,296. SURAKSHA MULTI SPECIALITY HOSPITAL,8250193296,3,0,3,2,0,2,7,2,5,12,2,10,30/04/2021,5:27:42 PM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,297. SURYAN NURISNG HOME,9885748777,20,3,17,8,6,2,4,4,0,32,13,19,29/04/2021,8:37:51 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,298. VAARAHI HOSPITAL - KARIMNAGAR,9642088860,14,2,12,20,20,0,16,0,16,50,22,28,27/04/2021,11:54:32 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,299. VASARA MULTI SPECIALITY HOSPITAL,--,6,0,6,0,0,0,8,2,6,14,2,12,01/05/2021,8:58:47 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Karimnagar,300. VASUDEVA HOSPITAL,9866148155,6,2,4,2,2,0,6,3,3,14,7,7,01/05/2021,8:54:28 AM,18.4346438,79.1322648,Karimnagar,Telangana,India
Khammam,301. ANANYA HOSPITAL,--,14,11,3,1,1,0,10,7,3,25,19,6,01/05/2021,9:37:00 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,302. ANKURA HOSPITAL,--,6,0,6,7,0,7,12,5,7,25,5,20,30/04/2021,7:55:46 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,303. AROGYA MULTISPECIALITY HOSPITAL - KHAMMAM,9948888998,30,7,23,30,30,0,30,28,2,90,65,25,30/04/2021,9:50:50 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,304. AYU HOSPITAL - KHAMMAM,7702299522,5,5,0,10,10,0,5,5,0,20,20,0,01/05/2021,9:31:15 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"305. BREATHE CHEST AND GENERAL HOSPITAL, KHAMMAM",9121535979,5,2,3,4,3,1,11,9,2,20,14,6,01/05/2021,8:22:51 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"306. BRINDA HOSPTILS , KHAMMAM",9908130332,7,5,2,7,6,1,7,6,1,21,17,4,01/05/2021,8:39:32 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,307. CURE EMERGENCY HOSPITAL,--,25,15,10,15,2,13,10,6,4,50,23,27,01/05/2021,9:16:05 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,308. GANESH CHEST CLINIC,--,6,0,6,6,1,5,8,2,6,20,3,17,30/04/2021,9:57:28 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,309. HI CARE HOSPITAL MADHIRA,9704284512,3,3,0,6,6,0,4,3,1,13,12,1,01/05/2021,8:03:14 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,310. JANANI CHILDREN HOSPITAL,9849771528,5,1,4,10,5,5,14,4,10,29,10,19,30/04/2021,6:03:09 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,311. KANNEKANTI EMERGENCY HOSPITAL,9849591751,5,0,5,8,0,8,7,2,5,20,2,18,30/04/2021,4:33:43 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,312. KOPPU CHEST HOSPITAL KHAMMAM,7569555137,10,10,0,3,3,0,3,3,0,16,16,0,01/05/2021,8:17:29 AM,17.2465351,80.1500326,Khammam,Telangana,India
